example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-eng-000328,fra,eng,Arrête Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-000329,fra,eng,Stoppez Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-000330,fra,eng,Génial !,,,,,,,CC-BY-4.0,,,
fra-eng-000331,fra,eng,Excellent !,,,,,,,CC-BY-4.0,,,
fra-eng-000332,fra,eng,Formidable !,,,,,,,CC-BY-4.0,,,
fra-eng-000333,fra,eng,Ils gagnèrent.,,,,,,,CC-BY-4.0,,,
fra-eng-000334,fra,eng,Elles gagnèrent.,,,,,,,CC-BY-4.0,,,
fra-eng-000335,fra,eng,Ils ont gagné.,,,,,,,CC-BY-4.0,,,
fra-eng-000336,fra,eng,Elles ont gagné.,,,,,,,CC-BY-4.0,,,
fra-eng-000337,fra,eng,Tom est venu.,,,,,,,CC-BY-4.0,,,
fra-eng-000338,fra,eng,Tom est mort.,,,,,,,CC-BY-4.0,,,
fra-eng-000339,fra,eng,Tom est parti.,,,,,,,CC-BY-4.0,,,
fra-eng-000340,fra,eng,Tom partit.,,,,,,,CC-BY-4.0,,,
fra-eng-000341,fra,eng,Tom a perdu.,,,,,,,CC-BY-4.0,,,
fra-eng-000342,fra,eng,Trop tard.,,,,,,,CC-BY-4.0,,,
fra-eng-000343,fra,eng,Faites-moi confiance.,,,,,,,CC-BY-4.0,,,
fra-eng-000344,fra,eng,Fais-moi confiance.,,,,,,,CC-BY-4.0,,,
fra-eng-000345,fra,eng,Fais un effort.,,,,,,,CC-BY-4.0,,,
fra-eng-000346,fra,eng,Essaies-en !,,,,,,,CC-BY-4.0,,,
fra-eng-000347,fra,eng,Essayez-en !,,,,,,,CC-BY-4.0,,,
fra-eng-000348,fra,eng,Essaie ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000349,fra,eng,Essayez ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000350,fra,eng,Utilise ceci.,,,,,,,CC-BY-4.0,,,
fra-eng-000351,fra,eng,Utilisez ceci.,,,,,,,CC-BY-4.0,,,
fra-eng-000352,fra,eng,Emploie ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000353,fra,eng,Employez ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000354,fra,eng,Avertis Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-000355,fra,eng,Préviens Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-000356,fra,eng,Regarde-moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000357,fra,eng,Regardez-moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000358,fra,eng,Regardez-nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000359,fra,eng,Regarde-nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000360,fra,eng,Nous sommes d'accord.,,,,,,,CC-BY-4.0,,,
fra-eng-000361,fra,eng,Nous irons.,,,,,,,CC-BY-4.0,,,
fra-eng-000362,fra,eng,Pour quoi faire ?,,,,,,,CC-BY-4.0,,,
fra-eng-000363,fra,eng,À quoi bon ?,,,,,,,CC-BY-4.0,,,
fra-eng-000364,fra,eng,Qu'est-ce qu'on s'est marrés !,,,,,,,CC-BY-4.0,,,
fra-eng-000365,fra,eng,Qu'est-ce qu'on s'est marrées !,,,,,,,CC-BY-4.0,,,
fra-eng-000366,fra,eng,Qui est mort ?,,,,,,,CC-BY-4.0,,,
fra-eng-000367,fra,eng,Qui est-il ?,,,,,,,CC-BY-4.0,,,
fra-eng-000368,fra,eng,Écris-moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000369,fra,eng,Écrivez-moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000370,fra,eng,Après vous.,,,,,,,CC-BY-4.0,,,
fra-eng-000371,fra,eng,En joue ! Feu !,,,,,,,CC-BY-4.0,,,
fra-eng-000372,fra,eng,Suis-je en retard ?,,,,,,,CC-BY-4.0,,,
fra-eng-000373,fra,eng,Répondez-moi.,,,,,,,CC-BY-4.0,,,
fra-eng-000374,fra,eng,Les oiseaux volent.,,,,,,,CC-BY-4.0,,,
fra-eng-000375,fra,eng,À tes souhaits !,,,,,,,CC-BY-4.0,,,
fra-eng-000376,fra,eng,Appelle à la maison !,,,,,,,CC-BY-4.0,,,
fra-eng-000377,fra,eng,Calmez-vous !,,,,,,,CC-BY-4.0,,,
fra-eng-000378,fra,eng,Calme-toi.,,,,,,,CC-BY-4.0,,,
fra-eng-000379,fra,eng,Pouvons-nous partir ?,,,,,,,CC-BY-4.0,,,
fra-eng-000380,fra,eng,Pouvons-nous nous en aller ?,,,,,,,CC-BY-4.0,,,
fra-eng-000381,fra,eng,Pouvons-nous y aller ?,,,,,,,CC-BY-4.0,,,
fra-eng-000382,fra,eng,Rattrape-le.,,,,,,,CC-BY-4.0,,,
fra-eng-000383,fra,eng,Reviens !,,,,,,,CC-BY-4.0,,,
fra-eng-000384,fra,eng,Revenez !,,,,,,,CC-BY-4.0,,,
fra-eng-000385,fra,eng,Viens ici.,,,,,,,CC-BY-4.0,,,
fra-eng-000386,fra,eng,Venez là.,,,,,,,CC-BY-4.0,,,
fra-eng-000387,fra,eng,Viens !,,,,,,,CC-BY-4.0,,,
fra-eng-000388,fra,eng,Venez !,,,,,,,CC-BY-4.0,,,
fra-eng-000389,fra,eng,Venez ici !,,,,,,,CC-BY-4.0,,,
fra-eng-000390,fra,eng,Viens chez nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000391,fra,eng,Venez chez nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000392,fra,eng,Viens chez moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000393,fra,eng,Venez chez moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000394,fra,eng,Viens bientôt !,,,,,,,CC-BY-4.0,,,
fra-eng-000395,fra,eng,Venez bientôt !,,,,,,,CC-BY-4.0,,,
fra-eng-000396,fra,eng,Ai-je gagné ?,,,,,,,CC-BY-4.0,,,
fra-eng-000397,fra,eng,L'ai-je emporté ?,,,,,,,CC-BY-4.0,,,
fra-eng-000398,fra,eng,Est-ce moi qui ai gagné ?,,,,,,,CC-BY-4.0,,,
fra-eng-000399,fra,eng,Des chiens aboient.,,,,,,,CC-BY-4.0,,,
fra-eng-000400,fra,eng,Les chiens aboient.,,,,,,,CC-BY-4.0,,,
fra-eng-000401,fra,eng,Ne demande pas !,,,,,,,CC-BY-4.0,,,
fra-eng-000402,fra,eng,Ne pleure pas !,,,,,,,CC-BY-4.0,,,
fra-eng-000403,fra,eng,Ne meurs pas !,,,,,,,CC-BY-4.0,,,
fra-eng-000404,fra,eng,Ne mourez pas !,,,,,,,CC-BY-4.0,,,
fra-eng-000405,fra,eng,Ne mens pas.,,,,,,,CC-BY-4.0,,,
fra-eng-000406,fra,eng,Ne courez pas.,,,,,,,CC-BY-4.0,,,
fra-eng-000407,fra,eng,Ne cours pas.,,,,,,,CC-BY-4.0,,,
fra-eng-000408,fra,eng,Excuse-moi.,,,,,,,CC-BY-4.0,,,
fra-eng-000409,fra,eng,Sens ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000410,fra,eng,Sentez ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000411,fra,eng,Touche ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000412,fra,eng,Touchez ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000413,fra,eng,Suis-moi.,,,,,,,CC-BY-4.0,,,
fra-eng-000414,fra,eng,Suis-nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000415,fra,eng,Suivez-nous !,,,,,,,CC-BY-4.0,,,
fra-eng-000416,fra,eng,Oublie !,,,,,,,CC-BY-4.0,,,
fra-eng-000417,fra,eng,Oublie-le !,,,,,,,CC-BY-4.0,,,
fra-eng-000418,fra,eng,Oubliez !,,,,,,,CC-BY-4.0,,,
fra-eng-000419,fra,eng,Oubliez-le !,,,,,,,CC-BY-4.0,,,
fra-eng-000420,fra,eng,Laisse tomber.,,,,,,,CC-BY-4.0,,,
fra-eng-000421,fra,eng,Oublie.,,,,,,,CC-BY-4.0,,,
fra-eng-000422,fra,eng,Trouve un emploi !,,,,,,,CC-BY-4.0,,,
fra-eng-000423,fra,eng,Trouve un boulot !,,,,,,,CC-BY-4.0,,,
fra-eng-000424,fra,eng,Trouvez un emploi !,,,,,,,CC-BY-4.0,,,
fra-eng-000425,fra,eng,Trouvez un boulot !,,,,,,,CC-BY-4.0,,,
fra-eng-000426,fra,eng,Prépare-toi.,,,,,,,CC-BY-4.0,,,
fra-eng-000427,fra,eng,Préparez-vous.,,,,,,,CC-BY-4.0,,,
fra-eng-000428,fra,eng,Va le chercher !,,,,,,,CC-BY-4.0,,,
fra-eng-000429,fra,eng,Allez le chercher !,,,,,,,CC-BY-4.0,,,
fra-eng-000430,fra,eng,Va au lit !,,,,,,,CC-BY-4.0,,,
fra-eng-000431,fra,eng,Allez au lit !,,,,,,,CC-BY-4.0,,,
fra-eng-000432,fra,eng,Bonne chance !,,,,,,,CC-BY-4.0,,,
fra-eng-000433,fra,eng,Bonne chance.,,,,,,,CC-BY-4.0,,,
fra-eng-000434,fra,eng,Attrape ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000435,fra,eng,Attrapez ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000436,fra,eng,Saisis-toi de ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000437,fra,eng,Saisissez-vous de ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000438,fra,eng,Pas touche !,,,,,,,CC-BY-4.0,,,
fra-eng-000439,fra,eng,Il est malade.,,,,,,,CC-BY-4.0,,,
fra-eng-000440,fra,eng,Il est vieux.,,,,,,,CC-BY-4.0,,,
fra-eng-000441,fra,eng,Il est bon.,,,,,,,CC-BY-4.0,,,
fra-eng-000442,fra,eng,Il est paresseux.,,,,,,,CC-BY-4.0,,,
fra-eng-000443,fra,eng,Il est riche.,,,,,,,CC-BY-4.0,,,
fra-eng-000444,fra,eng,Me voici.,,,,,,,CC-BY-4.0,,,
fra-eng-000445,fra,eng,Voilà cinq dollars.,,,,,,,CC-BY-4.0,,,
fra-eng-000446,fra,eng,Halte au feu !,,,,,,,CC-BY-4.0,,,
fra-eng-000447,fra,eng,Cessez le feu !,,,,,,,CC-BY-4.0,,,
fra-eng-000448,fra,eng,Tiens ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000449,fra,eng,Tenez ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000450,fra,eng,Tenez ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000451,fra,eng,Tiens ceci !,,,,,,,CC-BY-4.0,,,
fra-eng-000452,fra,eng,C'est affreux !,,,,,,,CC-BY-4.0,,,
fra-eng-000453,fra,eng,Comment Tom va-t-il ?,,,,,,,CC-BY-4.0,,,
fra-eng-000454,fra,eng,Comment va Tom ?,,,,,,,CC-BY-4.0,,,
fra-eng-000455,fra,eng,Je suis bon.,,,,,,,CC-BY-4.0,,,
fra-eng-000456,fra,eng,Je suis ici.,,,,,,,CC-BY-4.0,,,
fra-eng-000457,fra,eng,Je suis sûr.,,,,,,,CC-BY-4.0,,,
fra-eng-000458,fra,eng,Je vous en prie.,,,,,,,CC-BY-4.0,,,
fra-eng-000459,fra,eng,Je vous en conjure.,,,,,,,CC-BY-4.0,,,
fra-eng-000460,fra,eng,Je vous en supplie.,,,,,,,CC-BY-4.0,,,
fra-eng-000461,fra,eng,Je te prie.,,,,,,,CC-BY-4.0,,,
fra-eng-000462,fra,eng,Je sais courir.,,,,,,,CC-BY-4.0,,,
fra-eng-000463,fra,eng,Je sais skier.,,,,,,,CC-BY-4.0,,,
fra-eng-000464,fra,eng,J'eus un mouvement de recul.,,,,,,,CC-BY-4.0,,,
fra-eng-000465,fra,eng,J'ai eu un mouvement de recul.,,,,,,,CC-BY-4.0,,,
fra-eng-000466,fra,eng,Je suis rentré en moi-même.,,,,,,,CC-BY-4.0,,,
fra-eng-000467,fra,eng,J'abandonne.,,,,,,,CC-BY-4.0,,,
fra-eng-000468,fra,eng,Je me suis mis à avoir chaud.,,,,,,,CC-BY-4.0,,,
fra-eng-000469,fra,eng,Je me suis mise à avoir chaud.,,,,,,,CC-BY-4.0,,,
fra-eng-000470,fra,eng,Je me suis amusé.,,,,,,,CC-BY-4.0,,,
fra-eng-000471,fra,eng,Je me suis amusée.,,,,,,,CC-BY-4.0,,,
fra-eng-000472,fra,eng,Je me suis marré.,,,,,,,CC-BY-4.0,,,
fra-eng-000473,fra,eng,Je me suis marrée.,,,,,,,CC-BY-4.0,,,
fra-eng-000474,fra,eng,Je déteste ça.,,,,,,,CC-BY-4.0,,,
fra-eng-000475,fra,eng,J'espère bien.,,,,,,,CC-BY-4.0,,,
fra-eng-000476,fra,eng,Je le savais.,,,,,,,CC-BY-4.0,,,
fra-eng-000477,fra,eng,J'aime ça.,,,,,,,CC-BY-4.0,,,
fra-eng-000478,fra,eng,Je l’ai perdu.,,,,,,,CC-BY-4.0,,,
fra-eng-000479,fra,eng,J'adore ça !,,,,,,,CC-BY-4.0,,,
fra-eng-000480,fra,eng,Je suis sérieux !,,,,,,,CC-BY-4.0,,,
fra-eng-000481,fra,eng,Je suis sérieux.,,,,,,,CC-BY-4.0,,,
fra-eng-000482,fra,eng,Je dois y aller.,,,,,,,CC-BY-4.0,,,
fra-eng-000483,fra,eng,Il faut que j'y aille.,,,,,,,CC-BY-4.0,,,
fra-eng-000484,fra,eng,Il me faut y aller.,,,,,,,CC-BY-4.0,,,
fra-eng-000485,fra,eng,Il me faut partir.,,,,,,,CC-BY-4.0,,,
fra-eng-000486,fra,eng,Il me faut m'en aller.,,,,,,,CC-BY-4.0,,,
fra-eng-000487,fra,eng,Je dois partir.,,,,,,,CC-BY-4.0,,,
fra-eng-000488,fra,eng,Je dois m'en aller.,,,,,,,CC-BY-4.0,,,
fra-eng-000489,fra,eng,Il faut que je m'en aille.,,,,,,,CC-BY-4.0,,,
fra-eng-000490,fra,eng,J'en ai besoin.,,,,,,,CC-BY-4.0,,,
fra-eng-000491,fra,eng,Il me le faut.,,,,,,,CC-BY-4.0,,,
fra-eng-000492,fra,eng,J'ai remarqué.,,,,,,,CC-BY-4.0,,,
fra-eng-000493,fra,eng,Je le promets.,,,,,,,CC-BY-4.0,,,
fra-eng-000494,fra,eng,Je me suis détendu.,,,,,,,CC-BY-4.0,,,
fra-eng-000495,fra,eng,Je me suis détendue.,,,,,,,CC-BY-4.0,,,
fra-eng-000496,fra,eng,J'ai dit non.,,,,,,,CC-BY-4.0,,,
fra-eng-000497,fra,eng,Je l'ai dit.,,,,,,,CC-BY-4.0,,,
fra-eng-000498,fra,eng,Je le vis.,,,,,,,CC-BY-4.0,,,
fra-eng-000499,fra,eng,J'en ai vu une.,,,,,,,CC-BY-4.0,,,
fra-eng-000500,fra,eng,J'en ai vu un.,,,,,,,CC-BY-4.0,,,
fra-eng-000501,fra,eng,Je vous vis.,,,,,,,CC-BY-4.0,,,
fra-eng-000502,fra,eng,Je te vis.,,,,,,,CC-BY-4.0,,,
fra-eng-000503,fra,eng,Je t'ai vue.,,,,,,,CC-BY-4.0,,,
fra-eng-000504,fra,eng,Je t'ai vu.,,,,,,,CC-BY-4.0,,,
fra-eng-000505,fra,eng,Je vous ai vues.,,,,,,,CC-BY-4.0,,,
fra-eng-000506,fra,eng,Je vous ai vus.,,,,,,,CC-BY-4.0,,,
fra-eng-000507,fra,eng,Je vous ai vue.,,,,,,,CC-BY-4.0,,,
fra-eng-000508,fra,eng,Je vous ai vu.,,,,,,,CC-BY-4.0,,,
fra-eng-000509,fra,eng,Je vois Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-000510,fra,eng,J'ai crié.,,,,,,,CC-BY-4.0,,,
fra-eng-000511,fra,eng,J'ai trébuché.,,,,,,,CC-BY-4.0,,,
fra-eng-000512,fra,eng,J'ai plané.,,,,,,,CC-BY-4.0,,,
fra-eng-000513,fra,eng,Je le veux.,,,,,,,CC-BY-4.0,,,
fra-eng-000514,fra,eng,J'étais nouveau.,,,,,,,CC-BY-4.0,,,
fra-eng-000515,fra,eng,J'étais nouvelle.,,,,,,,CC-BY-4.0,,,
fra-eng-000516,fra,eng,Je me suis réveillé.,,,,,,,CC-BY-4.0,,,
fra-eng-000517,fra,eng,Je me suis éveillé.,,,,,,,CC-BY-4.0,,,
fra-eng-000518,fra,eng,Je serais d'accord.,,,,,,,CC-BY-4.0,,,
fra-eng-000519,fra,eng,Je partirais.,,,,,,,CC-BY-4.0,,,
fra-eng-000520,fra,eng,J'appellerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000521,fra,eng,Je cuisinerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000522,fra,eng,J'aiderai.,,,,,,,CC-BY-4.0,,,
fra-eng-000523,fra,eng,Je vivrai.,,,,,,,CC-BY-4.0,,,
fra-eng-000524,fra,eng,J'obéirai.,,,,,,,CC-BY-4.0,,,
fra-eng-000525,fra,eng,Je ferai mon sac.,,,,,,,CC-BY-4.0,,,
fra-eng-000526,fra,eng,Je ferai ma valise.,,,,,,,CC-BY-4.0,,,
fra-eng-000527,fra,eng,Je plierai mes gaules.,,,,,,,CC-BY-4.0,,,
fra-eng-000528,fra,eng,Je passerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000529,fra,eng,J'abandonnerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000530,fra,eng,Je chanterai.,,,,,,,CC-BY-4.0,,,
fra-eng-000531,fra,eng,J'arrêterai.,,,,,,,CC-BY-4.0,,,
fra-eng-000532,fra,eng,Je nagerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000533,fra,eng,J'attendrai.,,,,,,,CC-BY-4.0,,,
fra-eng-000534,fra,eng,Je marcherai.,,,,,,,CC-BY-4.0,,,
fra-eng-000535,fra,eng,Je vais travailler.,,,,,,,CC-BY-4.0,,,
fra-eng-000536,fra,eng,Je travaillerai.,,,,,,,CC-BY-4.0,,,
fra-eng-000537,fra,eng,Je suis flic.,,,,,,,CC-BY-4.0,,,
fra-eng-000538,fra,eng,Je suis un homme.,,,,,,,CC-BY-4.0,,,
fra-eng-000539,fra,eng,Je suis en vie.,,,,,,,CC-BY-4.0,,,
fra-eng-000540,fra,eng,Je suis vivant.,,,,,,,CC-BY-4.0,,,
fra-eng-000541,fra,eng,Je suis vivante.,,,,,,,CC-BY-4.0,,,
fra-eng-000542,fra,eng,Je suis seule.,,,,,,,CC-BY-4.0,,,
fra-eng-000543,fra,eng,Je suis seul.,,,,,,,CC-BY-4.0,,,
fra-eng-000544,fra,eng,Je suis armé.,,,,,,,CC-BY-4.0,,,
fra-eng-000545,fra,eng,Je suis armée.,,,,,,,CC-BY-4.0,,,
fra-eng-000546,fra,eng,Je suis réveillé.,,,,,,,CC-BY-4.0,,,
fra-eng-000547,fra,eng,Je suis aveugle.,,,,,,,CC-BY-4.0,,,
fra-eng-000548,fra,eng,Je suis fauché.,,,,,,,CC-BY-4.0,,,
fra-eng-000549,fra,eng,Je suis fou.,,,,,,,CC-BY-4.0,,,
fra-eng-000550,fra,eng,Je suis folle.,,,,,,,CC-BY-4.0,,,
fra-eng-000551,fra,eng,Je suis guéri.,,,,,,,CC-BY-4.0,,,
fra-eng-000552,fra,eng,Je suis guérie.,,,,,,,CC-BY-4.0,,,
fra-eng-000553,fra,eng,Je suis saoul.,,,,,,,CC-BY-4.0,,,
fra-eng-000554,fra,eng,Je suis soûl.,,,,,,,CC-BY-4.0,,,
fra-eng-000555,fra,eng,Je suis ivre.,,,,,,,CC-BY-4.0,,,
fra-eng-000556,fra,eng,Je me meurs.,,,,,,,CC-BY-4.0,,,
fra-eng-000557,fra,eng,Je suis en avance.,,,,,,,CC-BY-4.0,,,
fra-eng-000558,fra,eng,Je suis en premier.,,,,,,,CC-BY-4.0,,,
fra-eng-000559,fra,eng,Je suis difficile.,,,,,,,CC-BY-4.0,,,
fra-eng-000560,fra,eng,Je suis tatillon.,,,,,,,CC-BY-4.0,,,
fra-eng-000561,fra,eng,Je suis tatillonne.,,,,,,,CC-BY-4.0,,,
fra-eng-000562,fra,eng,Je pars maintenant.,,,,,,,CC-BY-4.0,,,
fra-eng-000563,fra,eng,Je me tire.,,,,,,,CC-BY-4.0,,,
fra-eng-000564,fra,eng,J’y vais.,,,,,,,CC-BY-4.0,,,
fra-eng-000565,fra,eng,Je pars.,,,,,,,CC-BY-4.0,,,
fra-eng-000566,fra,eng,Je suis loyal.,,,,,,,CC-BY-4.0,,,
fra-eng-000567,fra,eng,Je suis loyale.,,,,,,,CC-BY-4.0,,,
fra-eng-000568,fra,eng,Je suis veinard.,,,,,,,CC-BY-4.0,,,
fra-eng-000569,fra,eng,Je suis veinarde.,,,,,,,CC-BY-4.0,,,
fra-eng-000570,fra,eng,J'ai du pot.,,,,,,,CC-BY-4.0,,,
fra-eng-000571,fra,eng,Je suis chanceux.,,,,,,,CC-BY-4.0,,,
fra-eng-000572,fra,eng,Je suis chanceuse.,,,,,,,CC-BY-4.0,,,
fra-eng-000573,fra,eng,Je suis en train de mentir.,,,,,,,CC-BY-4.0,,,
fra-eng-000574,fra,eng,Je suis tranquille.,,,,,,,CC-BY-4.0,,,
fra-eng-000575,fra,eng,Je suis prête !,,,,,,,CC-BY-4.0,,,
fra-eng-000576,fra,eng,Je suis prêt !,,,,,,,CC-BY-4.0,,,
fra-eng-000577,fra,eng,Je suis prêt.,,,,,,,CC-BY-4.0,,,
fra-eng-000578,fra,eng,J'ai raison.,,,,,,,CC-BY-4.0,,,
fra-eng-000579,fra,eng,Je suis sobre.,,,,,,,CC-BY-4.0,,,
fra-eng-000580,fra,eng,Désolé.,,,,,,,CC-BY-4.0,,,
fra-eng-000581,fra,eng,Désolé !,,,,,,,CC-BY-4.0,,,
fra-eng-000582,fra,eng,Je suis désolé.,,,,,,,CC-BY-4.0,,,
fra-eng-000583,fra,eng,Je suis désolée.,,,,,,,CC-BY-4.0,,,
fra-eng-000584,fra,eng,Je suis coincée.,,,,,,,CC-BY-4.0,,,
fra-eng-000585,fra,eng,Je suis fatigué !,,,,,,,CC-BY-4.0,,,
fra-eng-000586,fra,eng,Je suis dur.,,,,,,,CC-BY-4.0,,,
fra-eng-000587,fra,eng,Je suis dure.,,,,,,,CC-BY-4.0,,,
fra-eng-000588,fra,eng,Je suis dur à cuire.,,,,,,,CC-BY-4.0,,,
fra-eng-000589,fra,eng,Je suis dure à cuire.,,,,,,,CC-BY-4.0,,,
fra-eng-000590,fra,eng,Je suis à toi.,,,,,,,CC-BY-4.0,,,
fra-eng-000591,fra,eng,Je suis à vous.,,,,,,,CC-BY-4.0,,,
fra-eng-000592,fra,eng,Est-ce que Tom va bien ?,,,,,,,CC-BY-4.0,,,
fra-eng-000593,fra,eng,Tom va-t-il bien ?,,,,,,,CC-BY-4.0,,,
fra-eng-000594,fra,eng,C'est grave ?,,,,,,,CC-BY-4.0,,,
fra-eng-000595,fra,eng,Est-ce éloigné ?,,,,,,,CC-BY-4.0,,,
fra-eng-000596,fra,eng,Est-ce loin ?,,,,,,,CC-BY-4.0,,,
fra-eng-000597,fra,eng,Est-ce toi ?,,,,,,,CC-BY-4.0,,,
fra-eng-000598,fra,eng,Est-ce vous ?,,,,,,,CC-BY-4.0,,,
fra-eng-000599,fra,eng,Est-ce que c'est vous ?,,,,,,,CC-BY-4.0,,,
fra-eng-000600,fra,eng,Ça a échoué.,,,,,,,CC-BY-4.0,,,
fra-eng-000601,fra,eng,Il a neigé.,,,,,,,CC-BY-4.0,,,
fra-eng-000602,fra,eng,Ça sent mauvais.,,,,,,,CC-BY-4.0,,,
fra-eng-000603,fra,eng,Ça pue.,,,,,,,CC-BY-4.0,,,
fra-eng-000604,fra,eng,Ça a fonctionné.,,,,,,,CC-BY-4.0,,,
fra-eng-000605,fra,eng,Ça a marché.,,,,,,,CC-BY-4.0,,,
fra-eng-000606,fra,eng,Il est trois heures et demie.,,,,,,,CC-BY-4.0,,,
fra-eng-000607,fra,eng,Il fait froid.,,,,,,,CC-BY-4.0,,,
fra-eng-000608,fra,eng,C'est froid.,,,,,,,CC-BY-4.0,,,
fra-eng-000609,fra,eng,C'est sombre.,,,,,,,CC-BY-4.0,,,
fra-eng-000610,fra,eng,C'est mort.,,,,,,,CC-BY-4.0,,,
fra-eng-000611,fra,eng,Il est mort.,,,,,,,CC-BY-4.0,,,
fra-eng-000612,fra,eng,C'est fait.,,,,,,,CC-BY-4.0,,,
fra-eng-000613,fra,eng,C'est de la nourriture.,,,,,,,CC-BY-4.0,,,
fra-eng-000614,fra,eng,C'est gratuit.,,,,,,,CC-BY-4.0,,,
fra-eng-000615,fra,eng,Il est tard.,,,,,,,CC-BY-4.0,,,
fra-eng-000616,fra,eng,C'est perdu.,,,,,,,CC-BY-4.0,,,
fra-eng-000617,fra,eng,C'est ouvert.,,,,,,,CC-BY-4.0,,,
fra-eng-000618,fra,eng,C'est le nôtre.,,,,,,,CC-BY-4.0,,,
fra-eng-000619,fra,eng,C'est la nôtre.,,,,,,,CC-BY-4.0,,,
fra-eng-000620,fra,eng,C'est à nous.,,,,,,,CC-BY-4.0,,,
fra-eng-000621,fra,eng,C'est du sable.,,,,,,,CC-BY-4.0,,,
fra-eng-000622,fra,eng,C'est vrai !,,,,,,,CC-BY-4.0,,,
fra-eng-000623,fra,eng,C'est du boulot.,,,,,,,CC-BY-4.0,,,
fra-eng-000624,fra,eng,Ainsi soit-il.,,,,,,,CC-BY-4.0,,,
fra-eng-000625,fra,eng,Laisse faire.,,,,,,,CC-BY-4.0,,,
fra-eng-000626,fra,eng,Laisse-moi partir !,,,,,,,CC-BY-4.0,,,
fra-eng-000627,fra,eng,Laissez-moi partir !,,,,,,,CC-BY-4.0,,,
fra-eng-000628,fra,eng,Lâche-moi !,,,,,,,CC-BY-4.0,,,
fra-eng-000629,fra,eng,Laisse-moi m'en aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000630,fra,eng,Laissez-moi m'en aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000631,fra,eng,Laissez-moi y aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000632,fra,eng,Laisse-moi y aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000633,fra,eng,Laissez-moi rentrer.,,,,,,,CC-BY-4.0,,,
fra-eng-000634,fra,eng,Laissez-moi entrer.,,,,,,,CC-BY-4.0,,,
fra-eng-000635,fra,eng,Demandons.,,,,,,,CC-BY-4.0,,,
fra-eng-000636,fra,eng,Voyons voir !,,,,,,,CC-BY-4.0,,,
fra-eng-000637,fra,eng,"Reste allongé, immobile !",,,,,,,CC-BY-4.0,,,
fra-eng-000638,fra,eng,"Reste allongée, immobile !",,,,,,,CC-BY-4.0,,,
fra-eng-000639,fra,eng,"Restez allongé, immobile !",,,,,,,CC-BY-4.0,,,
fra-eng-000640,fra,eng,"Restez allongée, immobile !",,,,,,,CC-BY-4.0,,,
fra-eng-000641,fra,eng,"Restez allongés, immobiles !",,,,,,,CC-BY-4.0,,,
fra-eng-000642,fra,eng,"Restez allongées, immobiles !",,,,,,,CC-BY-4.0,,,
fra-eng-000643,fra,eng,Échauffe-toi !,,,,,,,CC-BY-4.0,,,
fra-eng-000644,fra,eng,Échauffez-vous !,,,,,,,CC-BY-4.0,,,
fra-eng-000645,fra,eng,Détends-toi !,,,,,,,CC-BY-4.0,,,
fra-eng-000646,fra,eng,Laisse-toi aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000647,fra,eng,Laissez-vous aller !,,,,,,,CC-BY-4.0,,,
fra-eng-000648,fra,eng,Joli coup !,,,,,,,CC-BY-4.0,,,
